,sentence_idx,word,tag
1323,222,si,O
1324,222,trova,O
1325,222,la,O
1326,222,palla,B-ToReach
1327,223,recati,O
1328,223,in,O
1329,223,corrispondenza,O
1330,223,di,O
1331,223,la,O
1332,223,palla,B-ToReach
1333,224,andresti,O
1334,224,dove,O
1335,224,sta,O
1336,224,la,O
1337,224,palla,B-ToReach
1338,225,andresti,O
1339,225,dove,O
1340,225,si,O
1341,225,trova,O
1342,225,la,O
1343,225,palla,B-ToReach
1344,226,andresti,O
1345,226,in,O
1346,226,corrispondenza,O
1347,226,di,O
1348,226,la,O
1349,226,palla,B-ToReach
1350,227,ti,O
1351,227,recheresti,O
1352,227,dove,O
1353,227,sta,O
1354,227,la,O
1355,227,palla,B-ToReach
1356,228,ti,O
1357,228,recheresti,O
1358,228,dove,O
1359,228,si,O
1360,228,trova,O
1361,228,la,O
1362,228,palla,B-ToReach
1363,229,ti,O
1364,229,recheresti,O
1365,229,in,O
1366,229,corrispondenza,O
1367,229,di,O
1368,229,la,O
1369,229,palla,B-ToReach
1370,230,puoi,O
1371,230,andare,O
1372,230,dove,O
1373,230,sta,O
1374,230,la,O
1375,230,palla,B-ToReach
1376,231,puoi,O
1377,231,andare,O
1378,231,dove,O
1379,231,si,O
1380,231,trova,O
1381,231,la,O
1382,231,palla,B-ToReach
1383,232,puoi,O
1384,232,andare,O
1385,232,in,O
1386,232,corrispondenza,O
1387,232,di,O
1388,232,la,O
1389,232,palla,B-ToReach
1390,233,potresti,O
1391,233,andare,O
1392,233,dove,O
1393,233,sta,O
1394,233,la,O
1395,233,palla,B-ToReach
1396,234,potresti,O
1397,234,andare,O
1398,234,dove,O
1399,234,si,O
1400,234,trova,O
1401,234,la,O
1402,234,palla,B-ToReach
1403,235,potresti,O
1404,235,andare,O
1405,235,in,O
1406,235,corrispondenza,O
1407,235,di,O
1408,235,la,O
1409,235,palla,B-ToReach
1410,236,puoi,O
1411,236,recarti,O
1412,236,dove,O
1413,236,sta,O
1414,236,la,O
1415,236,palla,B-ToReach
1416,237,puoi,O
1417,237,recarti,O
1418,237,dove,O
1419,237,si,O
1420,237,trova,O
1421,237,la,O
1422,237,palla,B-ToReach
1423,238,puoi,O
1424,238,recarti,O
1425,238,in,O
1426,238,corrispondenza,O
1427,238,di,O
1428,238,la,O
1429,238,palla,B-ToReach
1430,239,potresti,O
1431,239,recarti,O
1432,239,dove,O
1433,239,sta,O
1434,239,la,O
1435,239,palla,B-ToReach
1436,240,potresti,O
1437,240,recarti,O
1438,240,dove,O
1439,240,si,O
1440,240,trova,O
1441,240,la,O
1442,240,palla,B-ToReach
1443,241,potresti,O
1444,241,recarti,O
1445,241,in,O
1446,241,corrispondenza,O
1447,241,di,O
1448,241,la,O
1449,241,palla,B-ToReach
1450,242,puoi,O
1451,242,raggiungere,O
1452,242,la,O
1453,242,palla,B-ToReach
1454,243,potresti,O
1455,243,raggiungere,O
1456,243,la,O
1457,243,palla,B-ToReach
1458,244,raggiungi,O
1459,244,questa,O
1460,244,sfera,B-ToReach
1461,245,vai,O
1462,245,dove,O
1463,245,sta,O
1464,245,questa,O
1465,245,sfera,B-ToReach
1466,246,vai,O
1467,246,dove,O
1468,246,si,O
1469,246,trova,O
1470,246,questa,O
1471,246,sfera,B-ToReach
1472,247,vai,O
1473,247,in,O
1474,247,corrispondenza,O
1475,247,di,O
1476,247,questa,O
1477,247,sfera,B-ToReach
1478,248,recati,O
1479,248,dove,O
1480,248,sta,O
1481,248,questa,O
1482,248,sfera,B-ToReach
1483,249,recati,O
1484,249,dove,O
1485,249,si,O
1486,249,trova,O
1487,249,questa,O
1488,249,sfera,B-ToReach
1489,250,recati,O
1490,250,in,O
1491,250,corrispondenza,O
1492,250,di,O
1493,250,questa,O
1494,250,sfera,B-ToReach
1495,251,andresti,O
1496,251,dove,O
1497,251,sta,O
1498,251,questa,O
1499,251,sfera,B-ToReach
1500,252,andresti,O
1501,252,dove,O
1502,252,si,O
1503,252,trova,O
1504,252,questa,O
1505,252,sfera,B-ToReach
1506,253,andresti,O
1507,253,in,O
1508,253,corrispondenza,O
1509,253,di,O
1510,253,questa,O
1511,253,sfera,B-ToReach
1512,254,ti,O
1513,254,recheresti,O
1514,254,dove,O
1515,254,sta,O
1516,254,questa,O
1517,254,sfera,B-ToReach
1518,255,ti,O
1519,255,recheresti,O
1520,255,dove,O
1521,255,si,O
1522,255,trova,O
1523,255,questa,O
1524,255,sfera,B-ToReach
1525,256,ti,O
1526,256,recheresti,O
1527,256,in,O
1528,256,corrispondenza,O
1529,256,di,O
1530,256,questa,O
1531,256,sfera,B-ToReach
1532,257,puoi,O
1533,257,andare,O
1534,257,dove,O
1535,257,sta,O
1536,257,questa,O
1537,257,sfera,B-ToReach
1538,258,puoi,O
1539,258,andare,O
1540,258,dove,O
1541,258,si,O
1542,258,trova,O
1543,258,questa,O
1544,258,sfera,B-ToReach
1545,259,puoi,O
1546,259,andare,O
1547,259,in,O
1548,259,corrispondenza,O
1549,259,di,O
1550,259,questa,O
1551,259,sfera,B-ToReach
1552,260,potresti,O
1553,260,andare,O
1554,260,dove,O
1555,260,sta,O
1556,260,questa,O
1557,260,sfera,B-ToReach
1558,261,potresti,O
1559,261,andare,O
1560,261,dove,O
1561,261,si,O
1562,261,trova,O
1563,261,questa,O
1564,261,sfera,B-ToReach
1565,262,potresti,O
1566,262,andare,O
1567,262,in,O
1568,262,corrispondenza,O
1569,262,di,O
1570,262,questa,O
1571,262,sfera,B-ToReach
1572,263,puoi,O
1573,263,recarti,O
1574,263,dove,O
1575,263,sta,O
1576,263,questa,O
1577,263,sfera,B-ToReach
1578,264,puoi,O
1579,264,recarti,O
1580,264,dove,O
1581,264,si,O
1582,264,trova,O
1583,264,questa,O
1584,264,sfera,B-ToReach
1585,265,puoi,O
1586,265,recarti,O
1587,265,in,O
1588,265,corrispondenza,O
1589,265,di,O
1590,265,questa,O
1591,265,sfera,B-ToReach
1592,266,potresti,O
1593,266,recarti,O
1594,266,dove,O
1595,266,sta,O
1596,266,questa,O
1597,266,sfera,B-ToReach
1598,267,potresti,O
1599,267,recarti,O
1600,267,dove,O
1601,267,si,O
1602,267,trova,O
1603,267,questa,O
1604,267,sfera,B-ToReach
1605,268,potresti,O
1606,268,recarti,O
1607,268,in,O
1608,268,corrispondenza,O
1609,268,di,O
1610,268,questa,O
1611,268,sfera,B-ToReach
1612,269,puoi,O
1613,269,raggiungere,O
1614,269,questa,O
1615,269,sfera,B-ToReach
1616,270,potresti,O
1617,270,raggiungere,O
1618,270,questa,O
1619,270,sfera,B-ToReach
1620,271,raggiungi,O
1621,271,quella,O
1622,271,sfera,B-ToReach
1623,272,vai,O
1624,272,dove,O
1625,272,sta,O
1626,272,quella,O
1627,272,sfera,B-ToReach
1628,273,vai,O
1629,273,dove,O
1630,273,si,O
1631,273,trova,O
1632,273,quella,O
1633,273,sfera,B-ToReach
1634,274,vai,O
1635,274,in,O
1636,274,corrispondenza,O
1637,274,di,O
1638,274,quella,O
1639,274,sfera,B-ToReach
1640,275,recati,O
1641,275,dove,O
1642,275,sta,O
1643,275,quella,O
1644,275,sfera,B-ToReach
1645,276,recati,O
1646,276,dove,O
1647,276,si,O
1648,276,trova,O
1649,276,quella,O
1650,276,sfera,B-ToReach
1651,277,recati,O
1652,277,in,O
1653,277,corrispondenza,O
1654,277,di,O
1655,277,quella,O
1656,277,sfera,B-ToReach
1657,278,andresti,O
1658,278,dove,O
1659,278,sta,O
1660,278,quella,O
1661,278,sfera,B-ToReach
1662,279,andresti,O
1663,279,dove,O
1664,279,si,O
1665,279,trova,O
1666,279,quella,O
1667,279,sfera,B-ToReach
1668,280,andresti,O
1669,280,in,O
1670,280,corrispondenza,O
1671,280,di,O
1672,280,quella,O
1673,280,sfera,B-ToReach
1674,281,ti,O
1675,281,recheresti,O
1676,281,dove,O
1677,281,sta,O
1678,281,quella,O
1679,281,sfera,B-ToReach
1680,282,ti,O
1681,282,recheresti,O
1682,282,dove,O
1683,282,si,O
1684,282,trova,O
1685,282,quella,O
1686,282,sfera,B-ToReach
1687,283,ti,O
1688,283,recheresti,O
1689,283,in,O
1690,283,corrispondenza,O
1691,283,di,O
1692,283,quella,O
1693,283,sfera,B-ToReach
1694,284,puoi,O
1695,284,andare,O
1696,284,dove,O
1697,284,sta,O
1698,284,quella,O
1699,284,sfera,B-ToReach
1700,285,puoi,O
1701,285,andare,O
1702,285,dove,O
1703,285,si,O
1704,285,trova,O
1705,285,quella,O
1706,285,sfera,B-ToReach
1707,286,puoi,O
1708,286,andare,O
1709,286,in,O
1710,286,corrispondenza,O
1711,286,di,O
1712,286,quella,O
1713,286,sfera,B-ToReach
1714,287,potresti,O
1715,287,andare,O
1716,287,dove,O
1717,287,sta,O
1718,287,quella,O
1719,287,sfera,B-ToReach
1720,288,potresti,O
1721,288,andare,O
1722,288,dove,O
1723,288,si,O
1724,288,trova,O
1725,288,quella,O
1726,288,sfera,B-ToReach
1727,289,potresti,O
1728,289,andare,O
1729,289,in,O
1730,289,corrispondenza,O
1731,289,di,O
1732,289,quella,O
1733,289,sfera,B-ToReach
1734,290,puoi,O
1735,290,recarti,O
1736,290,dove,O
1737,290,sta,O
1738,290,quella,O
1739,290,sfera,B-ToReach
1740,291,puoi,O
1741,291,recarti,O
1742,291,dove,O
1743,291,si,O
1744,291,trova,O
1745,291,quella,O
1746,291,sfera,B-ToReach
1747,292,puoi,O
1748,292,recarti,O
1749,292,in,O
1750,292,corrispondenza,O
1751,292,di,O
1752,292,quella,O
1753,292,sfera,B-ToReach
1754,293,potresti,O
1755,293,recarti,O
1756,293,dove,O
1757,293,sta,O
1758,293,quella,O
1759,293,sfera,B-ToReach
1760,294,potresti,O
1761,294,recarti,O
1762,294,dove,O
1763,294,si,O
1764,294,trova,O
1765,294,quella,O
1766,294,sfera,B-ToReach
1767,295,potresti,O
1768,295,recarti,O
1769,295,in,O
1770,295,corrispondenza,O
1771,295,di,O
1772,295,quella,O
1773,295,sfera,B-ToReach
1774,296,puoi,O
1775,296,raggiungere,O
1776,296,quella,O
1777,296,sfera,B-ToReach
1778,297,potresti,O
1779,297,raggiungere,O
1780,297,quella,O
1781,297,sfera,B-ToReach
1782,298,raggiungi,O
1783,298,la,O
1784,298,sfera,B-ToReach
1785,299,vai,O
1786,299,dove,O
1787,299,sta,O
1788,299,la,O
1789,299,sfera,B-ToReach
1790,300,vai,O
1791,300,dove,O
1792,300,si,O
1793,300,trova,O
1794,300,la,O
1795,300,sfera,B-ToReach
1796,301,vai,O
1797,301,in,O
1798,301,corrispondenza,O
1799,301,di,O
1800,301,la,O
1801,301,sfera,B-ToReach
1802,302,recati,O
1803,302,dove,O
1804,302,sta,O
1805,302,la,O
1806,302,sfera,B-ToReach
1807,303,recati,O
1808,303,dove,O
1809,303,si,O
1810,303,trova,O
1811,303,la,O
1812,303,sfera,B-ToReach
1813,304,recati,O
1814,304,in,O
1815,304,corrispondenza,O
1816,304,di,O
1817,304,la,O
1818,304,sfera,B-ToReach
1819,305,andresti,O
1820,305,dove,O
1821,305,sta,O
1822,305,la,O
1823,305,sfera,B-ToReach
1824,306,andresti,O
1825,306,dove,O
1826,306,si,O
1827,306,trova,O
1828,306,la,O
1829,306,sfera,B-ToReach
1830,307,andresti,O
1831,307,in,O
1832,307,corrispondenza,O
1833,307,di,O
1834,307,la,O
1835,307,sfera,B-ToReach
1836,308,ti,O
1837,308,recheresti,O
1838,308,dove,O
1839,308,sta,O
1840,308,la,O
1841,308,sfera,B-ToReach
1842,309,ti,O
1843,309,recheresti,O
1844,309,dove,O
1845,309,si,O
1846,309,trova,O
1847,309,la,O
1848,309,sfera,B-ToReach
1849,310,ti,O
1850,310,recheresti,O
1851,310,in,O
1852,310,corrispondenza,O
1853,310,di,O
1854,310,la,O
1855,310,sfera,B-ToReach
1856,311,puoi,O
1857,311,andare,O
1858,311,dove,O
1859,311,sta,O
1860,311,la,O
1861,311,sfera,B-ToReach
1862,312,puoi,O
1863,312,andare,O
1864,312,dove,O
1865,312,si,O
1866,312,trova,O
1867,312,la,O
1868,312,sfera,B-ToReach
1869,313,puoi,O
1870,313,andare,O
1871,313,in,O
1872,313,corrispondenza,O
1873,313,di,O
1874,313,la,O
1875,313,sfera,B-ToReach
1876,314,potresti,O
1877,314,andare,O
1878,314,dove,O
1879,314,sta,O
1880,314,la,O
1881,314,sfera,B-ToReach
1882,315,potresti,O
1883,315,andare,O
1884,315,dove,O
1885,315,si,O
1886,315,trova,O
1887,315,la,O
1888,315,sfera,B-ToReach
1889,316,potresti,O
1890,316,andare,O
1891,316,in,O
1892,316,corrispondenza,O
1893,316,di,O
1894,316,la,O
1895,316,sfera,B-ToReach
1896,317,puoi,O
1897,317,recarti,O
1898,317,dove,O
1899,317,sta,O
1900,317,la,O
1901,317,sfera,B-ToReach
1902,318,puoi,O
1903,318,recarti,O
1904,318,dove,O
1905,318,si,O
1906,318,trova,O
1907,318,la,O
1908,318,sfera,B-ToReach
1909,319,puoi,O
1910,319,recarti,O
1911,319,in,O
1912,319,corrispondenza,O
1913,319,di,O
1914,319,la,O
1915,319,sfera,B-ToReach
1916,320,potresti,O
1917,320,recarti,O
1918,320,dove,O
1919,320,sta,O
1920,320,la,O
1921,320,sfera,B-ToReach
1922,321,potresti,O
1923,321,recarti,O
1924,321,dove,O
1925,321,si,O
1926,321,trova,O
1927,321,la,O
1928,321,sfera,B-ToReach
1929,322,potresti,O
1930,322,recarti,O
1931,322,in,O
1932,322,corrispondenza,O
1933,322,di,O
1934,322,la,O
1935,322,sfera,B-ToReach
1936,323,puoi,O
1937,323,raggiungere,O
1938,323,la,O
1939,323,sfera,B-ToReach
1940,324,potresti,O
1941,324,raggiungere,O
1942,324,la,O
1943,324,sfera,B-ToReach
1944,325,raggiungi,O
1945,325,questo,O
1946,325,pallone,B-ToReach
1947,326,vai,O
1948,326,dove,O
1949,326,sta,O
1950,326,questo,O
1951,326,pallone,B-ToReach
1952,327,vai,O
1953,327,dove,O
1954,327,si,O
1955,327,trova,O
1956,327,questo,O
1957,327,pallone,B-ToReach
1958,328,vai,O
1959,328,in,O
1960,328,corrispondenza,O
1961,328,di,O
1962,328,questo,O
1963,328,pallone,B-ToReach
1964,329,recati,O
1965,329,dove,O
1966,329,sta,O
1967,329,questo,O
1968,329,pallone,B-ToReach
1969,330,recati,O
1970,330,dove,O
1971,330,si,O
1972,330,trova,O
1973,330,questo,O
1974,330,pallone,B-ToReach
1975,331,recati,O
1976,331,in,O
1977,331,corrispondenza,O
1978,331,di,O
1979,331,questo,O
1980,331,pallone,B-ToReach
1981,332,andresti,O
1982,332,dove,O
1983,332,sta,O
1984,332,questo,O
1985,332,pallone,B-ToReach
1986,333,andresti,O
1987,333,dove,O
1988,333,si,O
1989,333,trova,O
1990,333,questo,O
1991,333,pallone,B-ToReach
1992,334,andresti,O
1993,334,in,O
1994,334,corrispondenza,O
1995,334,di,O
1996,334,questo,O
1997,334,pallone,B-ToReach
1998,335,ti,O
1999,335,recheresti,O
2000,335,dove,O
2001,335,sta,O
2002,335,questo,O
2003,335,pallone,B-ToReach
2004,336,ti,O
2005,336,recheresti,O
2006,336,dove,O
2007,336,si,O
2008,336,trova,O
2009,336,questo,O
2010,336,pallone,B-ToReach
2011,337,ti,O
2012,337,recheresti,O
2013,337,in,O
2014,337,corrispondenza,O
2015,337,di,O
2016,337,questo,O
2017,337,pallone,B-ToReach
2018,338,puoi,O
2019,338,andare,O
2020,338,dove,O
2021,338,sta,O
2022,338,questo,O
2023,338,pallone,B-ToReach
2024,339,puoi,O
2025,339,andare,O
2026,339,dove,O
2027,339,si,O
2028,339,trova,O
2029,339,questo,O
2030,339,pallone,B-ToReach
2031,340,puoi,O
2032,340,andare,O
2033,340,in,O
2034,340,corrispondenza,O
2035,340,di,O
2036,340,questo,O
2037,340,pallone,B-ToReach
2038,341,potresti,O
2039,341,andare,O
2040,341,dove,O
2041,341,sta,O
2042,341,questo,O
2043,341,pallone,B-ToReach
2044,342,potresti,O
2045,342,andare,O
2046,342,dove,O
2047,342,si,O
2048,342,trova,O
2049,342,questo,O
2050,342,pallone,B-ToReach
2051,343,potresti,O
2052,343,andare,O
2053,343,in,O
2054,343,corrispondenza,O
2055,343,di,O
2056,343,questo,O
2057,343,pallone,B-ToReach
2058,344,puoi,O
2059,344,recarti,O
2060,344,dove,O
2061,344,sta,O
2062,344,questo,O
2063,344,pallone,B-ToReach
2064,345,puoi,O
2065,345,recarti,O
2066,345,dove,O
2067,345,si,O
2068,345,trova,O
2069,345,questo,O
2070,345,pallone,B-ToReach
2071,346,puoi,O
2072,346,recarti,O
2073,346,in,O
2074,346,corrispondenza,O
2075,346,di,O
2076,346,questo,O
2077,346,pallone,B-ToReach
2078,347,potresti,O
2079,347,recarti,O
2080,347,dove,O
2081,347,sta,O
2082,347,questo,O
2083,347,pallone,B-ToReach
2084,348,potresti,O
2085,348,recarti,O
2086,348,dove,O
2087,348,si,O
2088,348,trova,O
2089,348,questo,O
2090,348,pallone,B-ToReach
2091,349,potresti,O
2092,349,recarti,O
2093,349,in,O
2094,349,corrispondenza,O
2095,349,di,O
2096,349,questo,O
2097,349,pallone,B-ToReach
2098,350,puoi,O
2099,350,raggiungere,O
2100,350,questo,O
2101,350,pallone,B-ToReach
2102,351,potresti,O
2103,351,raggiungere,O
2104,351,questo,O
2105,351,pallone,B-ToReach
2106,352,raggiungi,O
2107,352,quel,O
2108,352,pallone,B-ToReach
2109,353,vai,O
2110,353,dove,O
2111,353,sta,O
2112,353,quel,O
2113,353,pallone,B-ToReach
2114,354,vai,O
2115,354,dove,O
2116,354,si,O
2117,354,trova,O
2118,354,quel,O
2119,354,pallone,B-ToReach
2120,355,vai,O
2121,355,in,O
2122,355,corrispondenza,O
2123,355,di,O
2124,355,quel,O
2125,355,pallone,B-ToReach
2126,356,recati,O
2127,356,dove,O
2128,356,sta,O
2129,356,quel,O
2130,356,pallone,B-ToReach
2131,357,recati,O
2132,357,dove,O
2133,357,si,O
2134,357,trova,O
2135,357,quel,O
2136,357,pallone,B-ToReach
2137,358,recati,O
2138,358,in,O
2139,358,corrispondenza,O
2140,358,di,O
2141,358,quel,O
2142,358,pallone,B-ToReach
2143,359,andresti,O
2144,359,dove,O
2145,359,sta,O
2146,359,quel,O
2147,359,pallone,B-ToReach
2148,360,andresti,O
2149,360,dove,O
2150,360,si,O
2151,360,trova,O
2152,360,quel,O
2153,360,pallone,B-ToReach
2154,361,andresti,O
2155,361,in,O
2156,361,corrispondenza,O
2157,361,di,O
2158,361,quel,O
2159,361,pallone,B-ToReach
2160,362,ti,O
2161,362,recheresti,O
2162,362,dove,O
2163,362,sta,O
2164,362,quel,O
2165,362,pallone,B-ToReach
2166,363,ti,O
2167,363,recheresti,O
2168,363,dove,O
2169,363,si,O
2170,363,trova,O
2171,363,quel,O
2172,363,pallone,B-ToReach
2173,364,ti,O
2174,364,recheresti,O
2175,364,in,O
2176,364,corrispondenza,O
2177,364,di,O
2178,364,quel,O
2179,364,pallone,B-ToReach
2180,365,puoi,O
2181,365,andare,O
2182,365,dove,O
2183,365,sta,O
2184,365,quel,O
2185,365,pallone,B-ToReach
2186,366,puoi,O
2187,366,andare,O
2188,366,dove,O
2189,366,si,O
2190,366,trova,O
2191,366,quel,O
2192,366,pallone,B-ToReach
2193,367,puoi,O
2194,367,andare,O
2195,367,in,O
2196,367,corrispondenza,O
2197,367,di,O
2198,367,quel,O
2199,367,pallone,B-ToReach
2200,368,potresti,O
2201,368,andare,O
2202,368,dove,O
2203,368,sta,O
2204,368,quel,O
2205,368,pallone,B-ToReach
2206,369,potresti,O
2207,369,andare,O
2208,369,dove,O
2209,369,si,O
2210,369,trova,O
2211,369,quel,O
2212,369,pallone,B-ToReach
2213,370,potresti,O
2214,370,andare,O
2215,370,in,O
2216,370,corrispondenza,O
2217,370,di,O
2218,370,quel,O
2219,370,pallone,B-ToReach
2220,371,puoi,O
2221,371,recarti,O
2222,371,dove,O
2223,371,sta,O
2224,371,quel,O
2225,371,pallone,B-ToReach
2226,372,puoi,O
2227,372,recarti,O
2228,372,dove,O
2229,372,si,O
2230,372,trova,O
2231,372,quel,O
2232,372,pallone,B-ToReach
2233,373,puoi,O
2234,373,recarti,O
2235,373,in,O
2236,373,corrispondenza,O
2237,373,di,O
2238,373,quel,O
2239,373,pallone,B-ToReach
2240,374,potresti,O
2241,374,recarti,O
2242,374,dove,O
2243,374,sta,O
2244,374,quel,O
2245,374,pallone,B-ToReach
2246,375,potresti,O
2247,375,recarti,O
2248,375,dove,O
2249,375,si,O
2250,375,trova,O
2251,375,quel,O
2252,375,pallone,B-ToReach
2253,376,potresti,O
2254,376,recarti,O
2255,376,in,O
2256,376,corrispondenza,O
2257,376,di,O
2258,376,quel,O
2259,376,pallone,B-ToReach
2260,377,puoi,O
2261,377,raggiungere,O
2262,377,quel,O
2263,377,pallone,B-ToReach
2264,378,potresti,O
2265,378,raggiungere,O
2266,378,quel,O
2267,378,pallone,B-ToReach
2268,379,raggiungi,O
2269,379,il,O
2270,379,pallone,B-ToReach
2271,380,vai,O
2272,380,dove,O
2273,380,sta,O
2274,380,il,O
2275,380,pallone,B-ToReach
2276,381,vai,O
2277,381,dove,O
2278,381,si,O
2279,381,trova,O
2280,381,il,O
2281,381,pallone,B-ToReach
2282,382,vai,O
2283,382,in,O
2284,382,corrispondenza,O
2285,382,di,O
2286,382,il,O
2287,382,pallone,B-ToReach
2288,383,recati,O
2289,383,dove,O
2290,383,sta,O
2291,383,il,O
2292,383,pallone,B-ToReach
2293,384,recati,O
2294,384,dove,O
2295,384,si,O
2296,384,trova,O
2297,384,il,O
2298,384,pallone,B-ToReach
2299,385,recati,O
2300,385,in,O
2301,385,corrispondenza,O
2302,385,di,O
2303,385,il,O
2304,385,pallone,B-ToReach
2305,386,andresti,O
2306,386,dove,O
2307,386,sta,O
2308,386,il,O
2309,386,pallone,B-ToReach
2310,387,andresti,O
2311,387,dove,O
2312,387,si,O
2313,387,trova,O
2314,387,il,O
2315,387,pallone,B-ToReach
2316,388,andresti,O
2317,388,in,O
2318,388,corrispondenza,O
2319,388,di,O
2320,388,il,O
2321,388,pallone,B-ToReach
2322,389,ti,O
2323,389,recheresti,O
2324,389,dove,O
2325,389,sta,O
2326,389,il,O
2327,389,pallone,B-ToReach
2328,390,ti,O
2329,390,recheresti,O
2330,390,dove,O
2331,390,si,O
2332,390,trova,O
2333,390,il,O
2334,390,pallone,B-ToReach
2335,391,ti,O
2336,391,recheresti,O
2337,391,in,O
2338,391,corrispondenza,O
2339,391,di,O
2340,391,il,O
2341,391,pallone,B-ToReach
2342,392,puoi,O
2343,392,andare,O
2344,392,dove,O
2345,392,sta,O
2346,392,il,O
2347,392,pallone,B-ToReach
2348,393,puoi,O
2349,393,andare,O
2350,393,dove,O
2351,393,si,O
2352,393,trova,O
2353,393,il,O
2354,393,pallone,B-ToReach
2355,394,puoi,O
2356,394,andare,O
2357,394,in,O
2358,394,corrispondenza,O
2359,394,di,O
2360,394,il,O
2361,394,pallone,B-ToReach
2362,395,potresti,O
2363,395,andare,O
2364,395,dove,O
2365,395,sta,O
2366,395,il,O
2367,395,pallone,B-ToReach
2368,396,potresti,O
2369,396,andare,O
2370,396,dove,O
2371,396,si,O
2372,396,trova,O
2373,396,il,O
2374,396,pallone,B-ToReach
2375,397,potresti,O
2376,397,andare,O
2377,397,in,O
2378,397,corrispondenza,O
2379,397,di,O
2380,397,il,O
2381,397,pallone,B-ToReach
2382,398,puoi,O
2383,398,recarti,O
2384,398,dove,O
2385,398,sta,O
2386,398,il,O
2387,398,pallone,B-ToReach
2388,399,puoi,O
2389,399,recarti,O
2390,399,dove,O
2391,399,si,O
2392,399,trova,O
2393,399,il,O
2394,399,pallone,B-ToReach
2395,400,puoi,O
2396,400,recarti,O
2397,400,in,O
2398,400,corrispondenza,O
2399,400,di,O
2400,400,il,O
2401,400,pallone,B-ToReach
3595,601,recati,O
3596,601,in,O
3597,601,corrispondenza,O
3598,601,di,O
3599,601,quel,O
3600,601,falo,B-ToReach
3601,602,andresti,O
3602,602,dove,O
3603,602,sta,O
3604,602,quel,O
3605,602,falo,B-ToReach
3606,603,andresti,O
3607,603,dove,O
3608,603,si,O
3609,603,trova,O
3610,603,quel,O
3611,603,falo,B-ToReach
3612,604,andresti,O
3613,604,in,O
3614,604,corrispondenza,O
3615,604,di,O
3616,604,quel,O
3617,604,falo,B-ToReach
3618,605,ti,O
3619,605,recheresti,O
3620,605,dove,O
3621,605,sta,O
3622,605,quel,O
3623,605,falo,B-ToReach
3624,606,ti,O
3625,606,recheresti,O
3626,606,dove,O
3627,606,si,O
3628,606,trova,O
3629,606,quel,O
3630,606,falo,B-ToReach
3631,607,ti,O
3632,607,recheresti,O
3633,607,in,O
3634,607,corrispondenza,O
3635,607,di,O
3636,607,quel,O
3637,607,falo,B-ToReach
3638,608,puoi,O
3639,608,andare,O
3640,608,dove,O
3641,608,sta,O
3642,608,quel,O
3643,608,falo,B-ToReach
3644,609,puoi,O
3645,609,andare,O
3646,609,dove,O
3647,609,si,O
3648,609,trova,O
3649,609,quel,O
3650,609,falo,B-ToReach
3651,610,puoi,O
3652,610,andare,O
3653,610,in,O
3654,610,corrispondenza,O
3655,610,di,O
3656,610,quel,O
3657,610,falo,B-ToReach
3658,611,potresti,O
3659,611,andare,O
3660,611,dove,O
3661,611,sta,O
3662,611,quel,O
3663,611,falo,B-ToReach
3664,612,potresti,O
3665,612,andare,O
3666,612,dove,O
3667,612,si,O
3668,612,trova,O
3669,612,quel,O
3670,612,falo,B-ToReach
3671,613,potresti,O
3672,613,andare,O
3673,613,in,O
3674,613,corrispondenza,O
3675,613,di,O
3676,613,quel,O
3677,613,falo,B-ToReach
3678,614,puoi,O
3679,614,recarti,O
3680,614,dove,O
3681,614,sta,O
3682,614,quel,O
3683,614,falo,B-ToReach
3684,615,puoi,O
3685,615,recarti,O
3686,615,dove,O
3687,615,si,O
3688,615,trova,O
3689,615,quel,O
3690,615,falo,B-ToReach
3691,616,puoi,O
3692,616,recarti,O
3693,616,in,O
3694,616,corrispondenza,O
3695,616,di,O
3696,616,quel,O
3697,616,falo,B-ToReach
3698,617,potresti,O
3699,617,recarti,O
3700,617,dove,O
3701,617,sta,O
3702,617,quel,O
3703,617,falo,B-ToReach
3704,618,potresti,O
3705,618,recarti,O
3706,618,dove,O
3707,618,si,O
3708,618,trova,O
3709,618,quel,O
3710,618,falo,B-ToReach
3711,619,potresti,O
